booking_id,booking_date,booking_time,day_of_week,branch,branch_city,service_name,service_category,technician,customer_name,vehicle_make,vehicle_model,vehicle_year,payment_method,status,price_pkr,duration_min,wait_time_min,customer_rating,revenue_pkr
JOB-102719,2025-08-08,15:15,Friday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Rabia Yousaf,Amina Ahmed,Suzuki,Cultus,2018,Card,Completed,740.0,19,6,5.0,740.0
JOB-100148,2025-08-08,11:00,Friday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Waqas Ali,Nida Yousaf,Toyota,Corolla,2024,Card,Completed,4130.0,43,21,4.5,4130.0
JOB-105598,2025-08-08,10:00,Friday,AutoHub Downtown,Rawalpindi,Detailing & Paint Protection,Comfort,Tariq Jameel,Hassan Baig,Honda,City,2020,Cash,Completed,11810.0,212,10,4.5,11810.0
JOB-105581,2025-08-08,09:30,Friday,AutoHub Northgate,Islamabad,Brake Service,Safety,Faisal Mehmood,Farhan Tariq,Honda,City,2019,Card,Completed,9450.0,80,10,4.0,9450.0
JOB-100895,2025-08-08,15:15,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Ahmed Ahmed,Toyota,Corolla,2014,Bank Transfer,Completed,4430.0,46,5,4.5,4430.0
JOB-102347,2025-08-08,10:45,Friday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Mehwish Khan,Zainab Baig,Hyundai,Elantra,2017,Mobile Wallet,Completed,8380.0,87,4,3.5,8380.0
JOB-106188,2025-08-08,11:45,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Adeel Sheikh,Honda,Civic,2014,Card,Completed,4460.0,39,10,4.0,4460.0
JOB-101848,2025-08-08,16:30,Friday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Danish Iqbal,Nida Farooq,Toyota,Yaris,2022,Mobile Wallet,Completed,800.0,18,7,3.5,800.0
JOB-100365,2025-08-08,10:45,Friday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Shahid Rafiq,Hyundai,Tucson,2019,Card,Completed,3730.0,84,0,4.5,3730.0
JOB-101530,2025-08-08,14:15,Friday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Danish Iqbal,Hassan Rafiq,Suzuki,Alto,2024,Cash,Completed,4340.0,50,5,5.0,4340.0
JOB-101190,2025-08-08,20:30,Friday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Sana Rafiq,Amina Sheikh,Suzuki,Alto,2019,Cash,Completed,7010.0,83,18,4.0,7010.0
JOB-104036,2025-08-08,09:30,Friday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Sadia Yousaf,MG,HS,2023,Cash,Completed,3300.0,65,0,4.5,3300.0
JOB-101924,2025-08-08,15:45,Friday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Junaid Yousaf,Toyota,Fortuner,2022,Card,No-show,3590.0,88,27,,0.0
JOB-101489,2025-08-08,12:30,Friday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Waqas Ali,Warda Farooq,Suzuki,WagonR,2017,Card,Completed,1520.0,35,23,4.0,1520.0
JOB-100017,2025-08-08,08:15,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Aliya Baig,Iqra Jameel,Honda,City,2014,Mobile Wallet,Completed,4110.0,43,4,4.5,4110.0
JOB-101095,2025-08-08,19:45,Friday,AutoHub Northgate,Islamabad,Detailing & Paint Protection,Comfort,Danish Iqbal,Warda Qureshi,Suzuki,Alto,2016,Mobile Wallet,Completed,12640.0,161,9,3.5,12640.0
JOB-103767,2025-08-08,15:15,Friday,AutoHub Riverside,Lahore,Brake Service,Safety,Tariq Jameel,Shahid Jameel,Suzuki,Cultus,2017,Cash,Completed,8840.0,92,29,4.0,8840.0
JOB-101028,2025-08-08,07:30,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Sana Rafiq,Hassan Jameel,Honda,City,2014,Card,Completed,4220.0,50,7,4.0,4220.0
JOB-101173,2025-08-08,12:45,Friday,AutoHub Riverside,Lahore,Brake Service,Safety,Kamran Yousuf,Warda Rafiq,Toyota,Fortuner,2019,Cash,Completed,9250.0,107,8,4.5,9250.0
JOB-101590,2025-08-09,16:00,Saturday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Sana Rafiq,Hamza Raza,Suzuki,WagonR,2020,Cash,Completed,4140.0,44,9,4.0,4140.0
JOB-100224,2025-08-09,13:15,Saturday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Hina Sultana,Rimsha Khalid,Suzuki,Alto,2021,Cash,No-show,10130.0,111,21,,0.0
JOB-101519,2025-08-09,15:00,Saturday,AutoHub Northgate,Islamabad,Full Inspection (Pre-Purchase),Diagnostics,Aliya Baig,Bilal Ahmed,Suzuki,Cultus,2022,Cash,Completed,6310.0,124,17,3.5,6310.0
JOB-104297,2025-08-09,08:45,Saturday,AutoHub Northgate,Islamabad,Suspension Repair,Safety,Nadeem Shah,Hamza Baig,Hyundai,Elantra,2020,Card,Completed,10170.0,119,15,4.0,10170.0
JOB-106227,2025-08-09,16:15,Saturday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Sana Rafiq,Umar Ahmed,Suzuki,Alto,2014,Cash,Completed,3000.0,64,17,4.0,3000.0
JOB-106165,2025-08-09,13:30,Saturday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Kamran Yousuf,Amina Tariq,Toyota,Fortuner,2019,Cash,Completed,740.0,22,13,3.5,740.0
JOB-101748,2025-08-09,14:45,Saturday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Faisal Mehmood,Hassan Baig,Honda,Civic,2018,Mobile Wallet,Completed,7500.0,77,15,4.0,7500.0
JOB-100551,2025-08-09,12:00,Saturday,AutoHub Riverside,Lahore,Brake Service,Safety,Mehwish Khan,Junaid Qureshi,Honda,City,2014,Cash,Completed,9380.0,87,19,3.5,9380.0
JOB-104345,2025-08-09,17:00,Saturday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Tariq Jameel,Amina Jameel,Suzuki,WagonR,2020,Card,Completed,3530.0,69,9,4.5,3530.0
JOB-106315,2025-08-09,14:15,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Iqra Rafiq,Toyota,Fortuner,2016,Card,Completed,3620.0,67,16,4.5,3620.0
JOB-100844,2025-08-09,13:30,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Adeel Khalid,Honda,Civic,2015,Card,Completed,3270.0,89,3,4.5,3270.0
JOB-105241,2025-08-09,12:45,Saturday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Kamran Yousuf,Usman Shah,Suzuki,Alto,2020,Cash,Completed,1500.0,30,11,4.5,1500.0
JOB-104423,2025-08-09,12:00,Saturday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Tariq Jameel,Junaid Baig,Suzuki,WagonR,2020,Bank Transfer,Completed,1420.0,35,29,3.5,1420.0
JOB-101064,2025-08-09,12:00,Saturday,AutoHub Northgate,Islamabad,Detailing & Paint Protection,Comfort,Imran Qureshi,Ahmed Riaz,Suzuki,WagonR,2014,Card,Completed,12040.0,191,24,4.0,12040.0
JOB-106153,2025-08-09,14:30,Saturday,AutoHub Northgate,Islamabad,Brake Service,Safety,Hina Sultana,Mahnoor Khalid,Honda,Civic,2015,Mobile Wallet,Completed,9150.0,99,2,4.5,9150.0
JOB-104200,2025-08-09,17:15,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Shahid Tariq,Hyundai,Elantra,2018,Card,Completed,3620.0,72,20,4.0,3620.0
JOB-100514,2025-08-09,13:15,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Waqas Ali,Sara Baig,Honda,Civic,2022,Mobile Wallet,Completed,3690.0,68,11,4.5,3690.0
JOB-104141,2025-08-09,07:00,Saturday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Danish Iqbal,Farhan Shah,Toyota,Fortuner,2021,Cash,Completed,1500.0,33,0,5.0,1500.0
JOB-102489,2025-08-09,11:00,Saturday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Tariq Jameel,Zainab Malik,Toyota,Corolla,2018,Cash,Completed,3420.0,89,15,5.0,3420.0
JOB-105775,2025-08-09,14:00,Saturday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Waqas Ali,Ayesha Rafiq,Suzuki,Cultus,2015,Mobile Wallet,Completed,1500.0,27,8,5.0,1500.0
JOB-102175,2025-08-09,10:15,Saturday,AutoHub Northgate,Islamabad,Brake Service,Safety,Faisal Mehmood,Ayesha Shah,Toyota,Yaris,2015,Card,Completed,8890.0,101,12,4.5,8890.0
JOB-100683,2025-08-09,08:00,Saturday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Warda Riaz,Kia,Sportage,2020,Cash,Completed,3540.0,86,19,3.5,3540.0
JOB-102604,2025-08-09,13:00,Saturday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Tariq Jameel,Komal Noor,Hyundai,Elantra,2024,Cash,Completed,3610.0,85,2,5.0,3610.0
JOB-100748,2025-08-09,14:15,Saturday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Tariq Jameel,Hamza Malik,Suzuki,Cultus,2023,Mobile Wallet,Completed,1570.0,28,7,5.0,1570.0
JOB-100701,2025-08-09,12:15,Saturday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Aliya Baig,Ayesha Farooq,Hyundai,Tucson,2016,Card,Completed,5540.0,118,18,4.0,5540.0
JOB-105075,2025-08-09,14:00,Saturday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Danish Iqbal,Iqra Raza,Kia,Sportage,2014,Bank Transfer,No-show,3750.0,65,8,,0.0
JOB-100089,2025-08-09,14:30,Saturday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Sana Rafiq,Shahid Ahmed,Suzuki,WagonR,2018,Cash,Completed,4030.0,40,12,3.5,4030.0
JOB-100379,2025-08-09,16:00,Saturday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Tariq Jameel,Umar Farooq,MG,HS,2021,Cash,Completed,1440.0,26,6,4.5,1440.0
JOB-100154,2025-08-09,13:15,Saturday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Mehwish Khan,Ahmed Raza,Suzuki,Cultus,2021,Card,Completed,4250.0,52,20,3.5,4250.0
JOB-101926,2025-08-09,14:15,Saturday,AutoHub Industrial,Faisalabad,Transmission Fluid Service,Maintenance,Nadeem Shah,Farhan Khalid,Suzuki,WagonR,2017,Cash,Completed,7110.0,98,13,4.0,7110.0
JOB-104019,2025-08-09,19:15,Saturday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Rabia Yousaf,Sara Ahmed,Toyota,Yaris,2019,Card,Completed,1510.0,34,0,4.0,1510.0
JOB-105104,2025-08-09,17:30,Saturday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Danish Iqbal,Rimsha Khalid,Toyota,Corolla,2022,Mobile Wallet,Completed,1500.0,26,10,3.0,1500.0
JOB-102733,2025-08-09,07:45,Saturday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Faisal Mehmood,Amina Malik,Kia,Sportage,2024,Card,Cancelled,1480.0,31,10,,0.0
JOB-101809,2025-08-09,15:30,Saturday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Tariq Jameel,Farhan Jameel,Honda,Civic,2022,Cash,Completed,800.0,18,17,3.5,800.0
JOB-102747,2025-08-09,12:15,Saturday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Nadeem Shah,Hassan Riaz,Hyundai,Tucson,2014,Card,Completed,4020.0,42,14,4.5,4020.0
JOB-104436,2025-08-10,13:30,Sunday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Rabia Yousaf,Ali Rafiq,Suzuki,Cultus,2014,Card,Completed,1600.0,30,28,5.0,1600.0
JOB-103091,2025-08-10,17:45,Sunday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Faisal Mehmood,Warda Jameel,Honda,Civic,2021,Card,Completed,830.0,17,19,4.5,830.0
JOB-104204,2025-08-10,14:00,Sunday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Nadeem Shah,Zainab Khalid,Honda,City,2023,Cash,Completed,800.0,18,12,4.5,800.0
JOB-103780,2025-08-10,12:45,Sunday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Nadeem Shah,Ahmed Rafiq,Hyundai,Tucson,2018,Bank Transfer,Completed,3080.0,52,26,4.0,3080.0
JOB-103224,2025-08-10,09:30,Sunday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Bilal Farooq,Toyota,Yaris,2017,Bank Transfer,Completed,3550.0,80,12,4.5,3550.0
JOB-100096,2025-08-10,08:30,Sunday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Rabia Yousaf,Bilal Qureshi,Suzuki,Cultus,2016,Bank Transfer,Completed,2780.0,60,0,4.5,2780.0
JOB-103343,2025-08-10,07:45,Sunday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Hina Sultana,Komal Yousaf,Toyota,Yaris,2022,Cash,Completed,1480.0,34,7,4.5,1480.0
JOB-103045,2025-08-10,14:15,Sunday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Waqas Ali,Komal Baig,Honda,Civic,2024,Card,Completed,9030.0,81,6,4.0,9030.0
JOB-104602,2025-08-10,07:15,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Nadeem Shah,Sara Baig,Kia,Sportage,2023,Cash,No-show,4440.0,44,16,,0.0
JOB-102209,2025-08-10,17:15,Sunday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Sana Rafiq,Komal Rafiq,MG,HS,2019,Card,Completed,2890.0,66,28,4.0,2890.0
JOB-102706,2025-08-10,07:15,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Hina Sultana,Umar Farooq,Suzuki,Alto,2016,Mobile Wallet,Completed,4340.0,50,18,3.5,4340.0
JOB-100572,2025-08-10,14:00,Sunday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Mehwish Khan,Usman Riaz,Suzuki,Cultus,2016,Mobile Wallet,Completed,1550.0,30,10,4.5,1550.0
JOB-104999,2025-08-11,16:15,Monday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Tariq Jameel,Amina Rafiq,Hyundai,Tucson,2022,Bank Transfer,Completed,4190.0,38,11,5.0,4190.0
JOB-104712,2025-08-11,07:45,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Mahnoor Raza,Suzuki,Alto,2018,Card,No-show,3520.0,84,5,,0.0
JOB-103813,2025-08-11,16:15,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Usman Rafiq,Hyundai,Tucson,2019,Bank Transfer,Completed,3630.0,77,0,4.0,3630.0
JOB-100317,2025-08-11,16:00,Monday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Nadeem Shah,Sara Noor,Honda,City,2022,Card,Completed,780.0,22,16,5.0,780.0
JOB-103235,2025-08-11,15:15,Monday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Mehwish Khan,Mahnoor Jameel,Suzuki,Cultus,2020,Card,Completed,4040.0,50,14,4.0,4040.0
JOB-104789,2025-08-11,12:45,Monday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Faisal Mehmood,Iqra Shah,Toyota,Fortuner,2016,Bank Transfer,Completed,6390.0,140,9,4.0,6390.0
JOB-104605,2025-08-11,15:15,Monday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Danish Iqbal,Zainab Shah,Honda,City,2020,Card,Completed,5860.0,127,6,3.5,5860.0
JOB-100100,2025-08-11,10:15,Monday,AutoHub Northgate,Islamabad,Suspension Repair,Safety,Faisal Mehmood,Fatima Khalid,Suzuki,Cultus,2023,Mobile Wallet,Completed,10020.0,97,11,4.0,10020.0
JOB-100854,2025-08-11,13:15,Monday,AutoHub Riverside,Lahore,Brake Service,Safety,Sana Rafiq,Mahnoor Ahmed,Toyota,Corolla,2018,Bank Transfer,Completed,8920.0,91,11,4.5,8920.0
JOB-102036,2025-08-11,07:30,Monday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Faisal Mehmood,Ahmed Yousaf,Honda,City,2016,Card,Completed,1620.0,34,0,5.0,1620.0
JOB-101772,2025-08-11,10:30,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Bilal Qureshi,Hyundai,Tucson,2024,Card,Completed,3330.0,73,3,5.0,3330.0
JOB-101180,2025-08-11,12:00,Monday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Kamran Yousuf,Hamza Rafiq,Suzuki,WagonR,2024,Cash,Completed,3230.0,55,5,3.5,3230.0
JOB-101044,2025-08-11,09:30,Monday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Imran Qureshi,Warda Yousaf,Suzuki,Alto,2023,Card,Completed,7260.0,77,17,4.0,7260.0
JOB-101629,2025-08-11,17:00,Monday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Mehwish Khan,Amina Tariq,Hyundai,Tucson,2015,Cash,Completed,6820.0,107,26,4.5,6820.0
JOB-101986,2025-08-11,12:30,Monday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Warda Yousaf,Toyota,Corolla,2014,Mobile Wallet,Completed,3660.0,79,13,4.5,3660.0
JOB-106071,2025-08-11,12:30,Monday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Tariq Jameel,Mahnoor Khalid,Suzuki,Alto,2024,Mobile Wallet,Completed,4050.0,50,19,4.5,4050.0
JOB-102713,2025-08-11,09:15,Monday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Imran Qureshi,Ayesha Malik,Kia,Sportage,2022,Bank Transfer,Completed,4210.0,39,0,4.5,4210.0
JOB-105834,2025-08-11,15:15,Monday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Kashif Yousaf,Kia,Sportage,2018,Card,Completed,4150.0,44,12,5.0,4150.0
JOB-105974,2025-08-11,19:45,Monday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Waqas Ali,Fatima Farooq,Suzuki,WagonR,2016,Card,Completed,2980.0,70,6,3.5,2980.0
JOB-102140,2025-08-11,15:45,Monday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Nadeem Shah,Warda Raza,Suzuki,Alto,2024,Card,Completed,5740.0,112,8,4.5,5740.0
JOB-102436,2025-08-12,16:00,Tuesday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Mehwish Khan,Hamza Iqbal,MG,HS,2023,Cash,Completed,1420.0,31,7,4.5,1420.0
JOB-104715,2025-08-12,13:15,Tuesday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Mehwish Khan,Ahmed Sheikh,Suzuki,Alto,2024,Card,Completed,1410.0,34,17,4.0,1410.0
JOB-105717,2025-08-12,13:45,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Danish Iqbal,Sara Shah,Toyota,Yaris,2020,Card,Completed,4060.0,43,13,4.0,4060.0
JOB-105735,2025-08-12,11:30,Tuesday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Imran Qureshi,Komal Baig,Toyota,Yaris,2015,Card,Completed,8390.0,92,16,4.0,8390.0
JOB-104691,2025-08-12,11:15,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Danish Iqbal,Hamza Malik,Hyundai,Tucson,2016,Card,Completed,3060.0,72,14,4.5,3060.0
JOB-102523,2025-08-12,12:45,Tuesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Rabia Yousaf,Hamza Yousaf,Suzuki,Alto,2018,Card,Completed,4310.0,49,3,5.0,4310.0
JOB-102055,2025-08-12,19:30,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Imran Qureshi,Farhan Khalid,Hyundai,Tucson,2017,Cash,Completed,4530.0,41,19,4.0,4530.0
JOB-103391,2025-08-12,12:30,Tuesday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Aliya Baig,Usman Farooq,Suzuki,WagonR,2014,Cash,Completed,10340.0,96,2,4.0,10340.0
JOB-103358,2025-08-12,15:30,Tuesday,AutoHub Northgate,Islamabad,Suspension Repair,Safety,Mehwish Khan,Usman Ahmed,Suzuki,Cultus,2020,Cash,Completed,9980.0,103,9,4.5,9980.0
JOB-102905,2025-08-12,18:15,Tuesday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Rabia Yousaf,Warda Qureshi,Suzuki,Cultus,2023,Card,Cancelled,6460.0,131,10,,0.0
JOB-102929,2025-08-12,15:45,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Hina Sultana,Sara Raza,Suzuki,Cultus,2024,Mobile Wallet,Completed,3970.0,47,8,4.0,3970.0
JOB-102953,2025-08-12,14:15,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Amina Sheikh,Suzuki,WagonR,2020,Card,Completed,4400.0,42,2,4.5,4400.0
JOB-105398,2025-08-12,14:15,Tuesday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Nadeem Shah,Bilal Baig,Toyota,Yaris,2023,Card,Completed,5640.0,114,2,4.5,5640.0
JOB-103245,2025-08-12,13:15,Tuesday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Danish Iqbal,Kashif Farooq,Hyundai,Tucson,2015,Card,Completed,1600.0,31,14,3.5,1600.0
JOB-103052,2025-08-12,09:15,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Tariq Jameel,Warda Baig,Suzuki,Alto,2019,Cash,Completed,4080.0,47,2,4.5,4080.0
JOB-101111,2025-08-12,15:00,Tuesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Imran Qureshi,Ali Farooq,Toyota,Yaris,2015,Cash,Completed,4250.0,47,10,4.5,4250.0
JOB-105761,2025-08-12,11:00,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Rabia Yousaf,Umar Ahmed,Hyundai,Elantra,2014,Card,Completed,2790.0,60,5,4.0,2790.0
JOB-101936,2025-08-13,13:00,Wednesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Ayesha Raza,Suzuki,Cultus,2019,Card,Completed,3720.0,86,11,4.5,3720.0
JOB-101807,2025-08-13,11:00,Wednesday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Sana Rafiq,Zainab Yousaf,Hyundai,Tucson,2020,Cash,Completed,9330.0,82,13,4.5,9330.0
JOB-104247,2025-08-13,07:00,Wednesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Hamza Jameel,Toyota,Yaris,2018,Card,Completed,3530.0,82,15,4.0,3530.0
JOB-102222,2025-08-13,17:15,Wednesday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Imran Qureshi,Sadia Khalid,Suzuki,WagonR,2020,Card,Completed,2770.0,65,21,4.0,2770.0
JOB-105771,2025-08-13,13:30,Wednesday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Rabia Yousaf,Nida Ahmed,Suzuki,Cultus,2015,Mobile Wallet,Completed,830.0,17,13,5.0,830.0
JOB-102433,2025-08-13,14:00,Wednesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Tariq Jameel,Adeel Yousaf,Toyota,Fortuner,2018,Cash,No-show,4370.0,43,7,,0.0
JOB-104759,2025-08-13,11:30,Wednesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Aliya Baig,Komal Ahmed,Hyundai,Elantra,2019,Card,Completed,3730.0,67,7,3.5,3730.0
JOB-106189,2025-08-13,16:00,Wednesday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Danish Iqbal,Fatima Baig,Honda,City,2023,Card,Completed,8650.0,88,6,5.0,8650.0
JOB-100430,2025-08-13,12:00,Wednesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Rabia Yousaf,Usman Iqbal,Suzuki,Alto,2016,Card,Completed,3870.0,40,19,4.5,3870.0
JOB-102732,2025-08-13,12:45,Wednesday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Nadeem Shah,Warda Tariq,Honda,Civic,2020,Card,Completed,5950.0,142,10,4.0,5950.0
JOB-103508,2025-08-13,11:45,Wednesday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Imran Qureshi,Usman Khalid,MG,HS,2020,Card,Completed,740.0,24,27,3.5,740.0
JOB-102808,2025-08-13,10:45,Wednesday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Kamran Yousuf,Kashif Yousaf,Honda,Civic,2020,Card,Completed,3770.0,65,7,4.0,3770.0
JOB-100993,2025-08-13,15:45,Wednesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Aliya Baig,Ayesha Shah,Hyundai,Elantra,2021,Card,Completed,4250.0,48,12,3.5,4250.0
JOB-100739,2025-08-13,18:30,Wednesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Bilal Iqbal,Honda,Civic,2021,Bank Transfer,Completed,3270.0,80,8,4.0,3270.0
JOB-100789,2025-08-14,14:45,Thursday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Nadeem Shah,Sara Ahmed,Honda,City,2014,Cash,Completed,1470.0,33,0,5.0,1470.0
JOB-101580,2025-08-14,10:15,Thursday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Waqas Ali,Shahid Qureshi,Honda,City,2017,Bank Transfer,Completed,8340.0,101,10,4.5,8340.0
JOB-106270,2025-08-14,14:15,Thursday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Tariq Jameel,Zainab Khalid,Suzuki,Cultus,2020,Cash,Completed,770.0,23,2,5.0,770.0
JOB-100830,2025-08-14,13:45,Thursday,AutoHub Riverside,Lahore,Brake Service,Safety,Nadeem Shah,Junaid Khalid,Toyota,Yaris,2023,Mobile Wallet,Completed,9150.0,97,16,4.0,9150.0
JOB-101741,2025-08-14,10:45,Thursday,AutoHub Northgate,Islamabad,Brake Service,Safety,Rabia Yousaf,Warda Malik,Hyundai,Tucson,2022,Card,Cancelled,8410.0,108,4,,0.0
JOB-104523,2025-08-14,13:15,Thursday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Hina Sultana,Ayesha Shah,Suzuki,Alto,2017,Cash,Completed,4180.0,42,8,4.5,4180.0
